,0,1,2,3,4,5
0,[10 2 1 5 4 4 6 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],[0 0 1 0 0 2],0.0,[10 3 1 5 4 4 6 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.8481491   0.5755551   2.8375075   1.0139215   1.5875582   2.9124098
   2.8464644   0.59476495  0.6069999   1.970969   -0.12919697  0.7492293
   0.81648386  1.8782713   1.1308296   1.3854157   1.0816222   2.3198333 ]], shape=(1, 18), dtype=float32)"
1,[10 3 1 5 4 4 6 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],[1 1 0 0 0 6],0.0,[11 1 0 0 0 0 0 1 5 4 4 6 1 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[1.8739597  0.52665806 2.91688    0.95523524 1.7487398  3.054969
  2.8722684  0.7059727  0.7698369  1.7251887  0.04059926 0.89344966
  0.9757519  1.8100907  1.1393706  1.3818463  1.2337481  2.4165902 ]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 1 5 4 4 6 1 4 0 0 0 0 0 0 0 0 0 0 17],"tf.Tensor([1.0396905 1.9981986 1.9289336 2.1135175 3.3592806 6.       ], shape=(6,), dtype=float32)",0.5,[11 2 3 5 4 6 2 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.0396905   1.9981986   1.9289336   2.1135175   3.3592806   2.651253
   2.2720203   0.53177524  2.6750474   2.1997836   0.47681025  3.7695172
  -0.39847258  1.3380209   1.1799945  -1.0402675   1.9829105   0.9703767 ]], shape=(1, 18), dtype=float32)"
3,[11 2 3 5 4 6 2 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],[1 0 0 0 0 3],0.0,[11 3 3 5 4 6 2 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.8883281   0.813543    2.793168    1.3736856   2.3797352   2.830138
   2.6796005   0.98018533  0.8920493   2.0260875  -0.7005464   1.9645543
   0.9111202   1.7202619   0.91396505  1.203546    1.8630017   2.2399938 ]], shape=(1, 18), dtype=float32)"
4,[11 3 3 5 4 6 2 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 17],"tf.Tensor([1.9010069  0.60358584 2.813791   1.302828   2.5105941  0.        ], shape=(6,), dtype=float32)",-1.0,[12 1 0 0 0 0 0 3 5 4 6 2 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.9010069   0.60358584  2.813791    1.302828    2.5105941   2.913486
   2.6523077   1.1706997   1.0306343   1.7955858  -0.5498798   2.0364196
   1.0672429   1.5304669   1.0255952   1.2206397   1.9547194   2.248755  ]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 3 5 4 6 2 0 4 0 0 0 0 0 0 0 0 0 0 17],[0 1 1 0 0 8],0.2,[12 2 3 4 0 0 0 3 0 0 6 6 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.467928    1.844701    2.248594    1.5791533   3.4888234   3.176492
   2.0742033   0.8200582   2.57665     2.5626945   0.46347624  3.8552163
   0.00765475  1.931468    0.67607576 -0.8892621   1.5880207   1.0105551 ]], shape=(1, 18), dtype=float32)"
6,[12 2 3 4 0 0 0 3 0 0 6 6 0 4 0 0 0 0 0 0 0 0 0 0 17],[0 1 1 1 1 4],0.2,[12 3 3 4 6 6 0 5 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.4656348   1.7782665   2.1426945   2.3034132   3.7975917   2.7131135
   2.5083127   0.3485593   3.288583    2.681887    0.22847503  3.4821918
   0.09845899  1.4910663   1.0432864  -1.0671818   1.9475317   1.4587234 ]], shape=(1, 18), dtype=float32)"
7,[12 3 3 4 6 6 0 5 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 17],[ 0  0  1  0  0 10],0.0,[13 1 0 0 0 0 0 6 3 4 2 1 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 2.5454216  1.6088916  3.7111397  1.7129041  3.4011817  3.7050235
   3.3495057  1.3730097  1.4556807  2.5471108 -1.0146407  2.9464483
   1.5328213  2.7004905  1.0852112  1.1885866  2.1030884  2.9403512]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 6 3 4 2 1 0 4 0 0 0 0 0 0 0 0 0 0 17],[0 1 1 0 0 8],0.2,[13 2 4 2 0 0 0 3 0 0 3 4 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.7419426   1.8521343   2.6710374   1.2318057   3.279496    3.0788434
   2.4799132   0.40970534  2.404806    3.3620381   0.3473103   3.1063416
   0.34731218  2.2176888   0.12312259 -1.1168249   1.505071    1.3447574 ]], shape=(1, 18), dtype=float32)"
9,[13 2 4 2 0 0 0 3 0 0 3 4 0 4 0 0 0 0 0 0 0 0 0 0 17],"tf.Tensor([1.5469695 1.5495747 2.1965153 2.0238185 3.4772875 6.       ], shape=(6,), dtype=float32)",0.30000000000000004,[13 3 4 2 3 3 4 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 17],False,"tf.Tensor(
[[ 1.5469695   1.5495747   2.1965153   2.0238185   3.4772875   2.6593816
   2.5834324   0.5495013   2.9515464   2.8473039   0.17223157  3.2187743
   0.27866372  1.3757012   0.8272624  -0.9749186   1.9181632   1.3863872 ]], shape=(1, 18), dtype=float32)"
