,0,1,2,3,4,5
0,[10 2 5 1 2 4 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0],0.0,[10 3 5 1 2 4 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.70175254  1.09748     2.1508808   0.94112426  1.3533905   1.733093
   1.4336007   0.7143657   0.06187741  0.98311883 -1.1665552   1.5857913
   0.33321288  1.8238357   0.89247024  1.1800451   0.446387    1.3374423 ]], shape=(1, 18), dtype=float32)"
1,[10 3 5 1 2 4 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.66151905 1.2110904  2.157427   0.91901296 1.562701   6.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 5 6 1 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.66151905  1.2110904   2.157427    0.91901296  1.562701    1.8824091
   1.2514427   0.9018852   0.02533311  0.9811284  -1.2992034   1.9782498
   0.39175913  1.8712361   0.8733497   1.3191954   0.60417867  1.4554603 ]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 5 6 1 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 1 1 6],0.30000000000000004,[11 2 6 3 3 0 0 0 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.81707704  1.7139893   2.005874    1.2382364   2.0408022   2.078849
   1.0891427   0.41983107  0.95526993  1.875699   -0.87270254  2.3814745
   0.05013117  2.324359    0.3503099   0.55850106  0.5991265   1.5300488 ]], shape=(1, 18), dtype=float32)"
3,[11 2 6 3 3 0 0 0 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.48854226 1.3015193  1.6710083  1.1405174  1.9130154  0.        ], shape=(6,), dtype=float32)",0.2,[11 3 6 3 3 2 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.48854226  1.3015193   1.6710083   1.1405174   1.9130154   1.8337057
   1.2547528   1.214266    0.43292728  0.8557537  -0.66670203  1.8293961
   0.6422264   1.320446    1.1128012   1.3362876   0.8353911   1.6682616 ]], shape=(1, 18), dtype=float32)"
4,[11 3 6 3 3 2 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.7439577 1.2985079 2.1777027 1.1990266 1.4458299 1.       ], shape=(6,), dtype=float32)",4.0,[12 1 0 0 0 0 0 6 1 4 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.7439577   1.2985079   2.1777027   1.1990266   1.4458299   1.8331479
   2.1147385   1.0536882   0.24115545  0.80402344 -0.7858416   0.9840185
   0.6764571   1.440489    1.4341105   1.6874074   0.51272225  1.7202619 ]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 6 1 4 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.3280685 0.8220663 1.8892976 0.7935267 2.493145  6.       ], shape=(6,), dtype=float32)",0.30000000000000004,[12 2 3 3 6 0 0 0 5 0 4 0 1 2 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.3280685   0.8220663   1.8892976   0.7935267   2.493145    2.195408
   1.3186653   0.9182128   1.6611997   1.9574376  -0.09608702  2.4221
   0.54888576  1.5364989   0.21831053 -0.1851254   1.0224346   1.1784492 ]], shape=(1, 18), dtype=float32)"
6,[12 2 3 3 6 0 0 0 5 0 4 0 1 2 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.4731776 2.2967713 2.094021  1.662529  2.3396502 8.       ], shape=(6,), dtype=float32)",0.2,[12 3 3 3 6 5 4 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.4731776   2.2967713   2.094021    1.662529    2.3396502   2.214307
   0.80081165  0.45543718  0.40924367  1.3344109  -1.750535    2.1806743
   0.4315007   2.7383158   1.5541145   2.0718133  -0.0154005   2.1461346 ]], shape=(1, 18), dtype=float32)"
7,[12 3 3 3 6 5 4 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.101548  1.4999921 2.5272934 1.4410696 1.6038883 1.       ], shape=(6,), dtype=float32)",-4.0,[13 1 0 0 0 0 0 3 6 3 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.101548    1.4999921   2.5272934   1.4410696   1.6038883   2.14213
   2.532312    1.1841037   0.12565629  0.85469466 -1.072124    1.1121945
   0.67921346  1.6531972   1.947282    2.0226407   0.5517365   1.8479604 ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 3 6 3 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.9649193 1.8839858 2.0511014 1.3645817 2.555717  6.       ], shape=(6,), dtype=float32)",0.5,[13 2 2 3 4 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.9649193   1.8839858   2.0511014   1.3645817   2.555717    2.009964
   0.8276877   0.34881416  1.1567665   2.1426404  -0.51764125  2.8537579
   0.04987239  2.2167664   0.4815666   0.31121856  0.7107563   1.0126356 ]], shape=(1, 18), dtype=float32)"
9,[13 2 2 3 4 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.1813844 0.9553552 2.4845026 1.1486114 1.371428  1.       ], shape=(6,), dtype=float32)",0.0,[13 3 2 3 4 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.1813844   0.9553552   2.4845026   1.1486114   1.371428    2.0013988
   2.149751    0.9359114   0.12693898  1.4399403  -0.8522958   1.0499095
   0.58841103  1.8885509   1.0992173   1.3814727   0.39650223  1.4222063 ]], shape=(1, 18), dtype=float32)"
