,0,1,2,3,4,5
0,[10 2 3 1 1 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.76719    0.97326434 3.426198   1.5481261  2.3708518  0.        ], shape=(6,), dtype=float32)",0.0,[10 3 3 1 1 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[2.76719    0.97326434 3.426198   1.5481261  2.3708518  3.7304592
  3.329152   0.6507989  0.99859196 3.3607287  0.22170126 1.3267896
  1.5655841  2.8269916  0.8290938  1.1979758  1.2790967  2.8946896 ]], shape=(1, 18), dtype=float32)"
1,[10 3 3 1 1 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.8433173 0.7920349 3.4030476 1.5603547 2.5272    0.       ], shape=(6,), dtype=float32)",1.0,[11 1 0 0 0 0 0 3 1 1 4 2 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[2.8433173  0.7920349  3.4030476  1.5603547  2.5272     3.7478626
  3.3532155  0.8032062  1.126351   3.1358223  0.2456067  1.4794664
  1.6698649  2.6043153  0.99253106 1.22645    1.487994   2.8892527 ]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 3 1 1 4 2 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.0429134 1.4163289 2.5769403 1.4857762 2.7993686 0.       ], shape=(6,), dtype=float32)",0.5,[11 2 3 3 3 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[2.0429134  1.4163289  2.5769403  1.4857762  2.7993686  3.4467683
  2.9527178  0.29268593 1.8854911  3.175044   0.3278545  2.1781
  0.8304485  2.1467404  0.18058887 0.29328027 1.6287845  1.9442106 ]], shape=(1, 18), dtype=float32)"
3,[11 2 3 3 3 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.3667147 0.8918076 2.7324407 1.7111311 2.7462804 1.       ], shape=(6,), dtype=float32)",0.0,[11 3 3 3 3 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.3667147   0.8918076   2.7324407   1.7111311   2.7462804   3.1856418
   3.215591    0.92083764  1.3342733   2.4813385  -0.19512363  1.7899404
   1.3142369   1.6765496   1.139236    1.4005916   1.9590824   2.6534243 ]], shape=(1, 18), dtype=float32)"
4,[11 3 3 3 3 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.391633  0.770122  2.724013  1.754392  2.9190176 0.       ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 3 3 3 1 1 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.391633    0.770122    2.724013    1.754392    2.9190176   3.2524772
   3.2382276   1.0949551   1.465859    2.2906718  -0.13244477  1.959035
   1.4399772   1.4645067   1.3069658   1.3835981   2.1485746   2.6756518 ]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 3 3 3 1 1 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([1.966571  2.0001197 2.8264852 1.1973674 3.0764017 4.       ], shape=(6,), dtype=float32)",0.5,[12 2 6 2 3 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 1.966571    2.0001197   2.8264852   1.1973674   3.0764017   3.2715814
   3.0764987   0.42080477  1.4958637   3.5749936   0.31587017  2.3410041
   1.0798129   2.4789734  -0.05530618 -0.01838657  1.5425808   2.2274458 ]], shape=(1, 18), dtype=float32)"
6,[12 2 6 2 3 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.4972696 1.1641138 2.996037  1.9378229 2.9588695 1.       ], shape=(6,), dtype=float32)",0.0,[12 3 6 2 3 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.4972696   1.1641138   2.996037    1.9378229   2.9588695   3.515877
   3.6362715   1.207383    1.4308096   2.3574026  -0.15222193  2.048556
   1.5248019   1.6985263   1.5974722   1.674935    2.1623971   2.927674  ]], shape=(1, 18), dtype=float32)"
7,[12 3 6 2 3 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.4939177 1.0450408 2.9915998 1.9016362 3.1393464 1.       ], shape=(6,), dtype=float32)",8.0,[13 1 0 0 0 0 0 6 2 3 1 2 2 4 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.4939177   1.0450408   2.9915998   1.9016362   3.1393464   3.584605
   3.621375    1.4567335   1.6078054   2.134419   -0.04635406  2.17589
   1.7272971   1.4887985   1.6846321   1.7086393   2.278456    2.9604897 ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 6 2 3 1 2 2 4 0 0 0 0 0 0 0 0 0 0 23],[0 1 1 1 1 3],0.4,[13 2 2 3 6 4 0 3 0 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.1462812   2.2348418   3.0813425   1.5229928   3.7909029   3.7819955
   3.4824066   0.36487737  2.4588194   4.097157    0.5714403   3.0729651
   0.93395066  2.4585867   0.22198069 -0.769261    1.9265683   2.3919563 ]], shape=(1, 18), dtype=float32)"
9,[13 2 2 3 6 4 0 3 0 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0 23],"tf.Tensor([2.8561711 1.5470797 3.747154  1.8370306 3.431392  0.       ], shape=(6,), dtype=float32)",0.1,[13 3 2 3 6 4 3 0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0 23],False,"tf.Tensor(
[[ 2.8561711   1.5470797   3.747154    1.8370306   3.431392    3.9636095
   3.6615353   1.553511    1.5992655   2.9959254  -0.69148594  2.7507665
   1.749471    2.6208808   1.1806977   1.5580388   2.2156916   3.1799967 ]], shape=(1, 18), dtype=float32)"
