,0,1,2,3,4,5
0,[10 2 6 0 0 0 0 0 2 2 4 5 0 0 0 4 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 0.95211416 -0.31760052  1.533726    0.45141602 -0.07509012 10.        ], shape=(6,), dtype=float32)",0.1,[10 3 6 2 0 0 0 0 1 0 1 4 0 0 0 4 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 0.95211416 -0.31760052  1.533726    0.45141602 -0.07509012 -1.0838436
   1.1180974   0.05139741  1.552095   -0.5655526   0.58132166 -0.22634092
   0.22405027 -1.6146296   1.0747868   1.676654    0.5537129  -0.9656458 ]], shape=(1, 18), dtype=float32)"
1,[10 3 6 2 0 0 0 0 1 0 1 4 0 0 0 4 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 0.7127032  -0.36728272  1.4621563   0.23069867 -0.06719515  3.        ], shape=(6,), dtype=float32)",-8.0,[11 1 0 0 0 0 0 6 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 0.7127032  -0.36728272  1.4621563   0.23069867 -0.06719515 -1.1378684
   0.981543    0.04367846  1.526941   -0.27505648  0.36941534 -0.30146495
   0.11227386 -1.8097972   1.214398    1.4329768   0.23956719 -0.8206222 ]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 6 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.6742523  -0.00328017  1.6957146   0.53772616 -0.24411504  3.        ], shape=(6,), dtype=float32)",0.2,[11 2 1 5 0 0 0 0 6 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.6742523  -0.00328017  1.6957146   0.53772616 -0.24411504 -0.48938122
   0.32631806  0.56396925  1.4080402  -0.73686427  0.65042996  0.34920573
   0.36044598 -1.0362334   0.7531212   1.2672659   0.68382674 -0.59884226]], shape=(1, 18), dtype=float32)"
3,[11 2 1 5 0 0 0 0 6 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.71731    -0.11505983  1.8099439   0.03486574  0.24787317  3.        ], shape=(6,), dtype=float32)",0.0,[11 3 1 5 0 0 0 0 6 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.71731    -0.11505983  1.8099439   0.03486574  0.24787317 -0.94647986
   1.3259304   0.41330644  2.6892061  -0.567994    1.2378286  -0.3223691
  -0.21600427 -1.1232184   0.6903828   2.108707    0.29018044 -1.4853222 ]], shape=(1, 18), dtype=float32)"
4,[11 3 1 5 0 0 0 0 6 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.5161786  -0.16264522  1.6279385  -0.0971809   0.4109119   3.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 1 4 5 5 6 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.5161786  -0.16264522  1.6279385  -0.0971809   0.4109119  -0.71346074
   1.2006607   0.41369975  2.5641022  -0.8413904   0.952786   -0.34606695
  -0.1503088  -1.2306032   0.5421016   2.0566983   0.33619067 -1.5317965 ]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 1 4 5 5 6 0 0 0 0 0 0 0 0 0 0 0 0 11],[1 0 0 1 1 8],0.30000000000000004,[12 2 4 6 1 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.8522484  -0.23328868  2.0653522   0.5959334  -0.44576624 -0.5386029
   0.81302303  0.21308059  2.1059744  -0.9718039   1.2619874  -0.01619962
   0.09453207 -1.0569686   0.8680811   2.0157456   0.5512694  -1.1528766 ]], shape=(1, 18), dtype=float32)"
6,[12 2 4 6 1 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.5496451  -0.1113243   1.5231849  -0.27740085  0.71476436 10.        ], shape=(6,), dtype=float32)",0.1,[12 3 4 6 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.5496451  -0.1113243   1.5231849  -0.27740085  0.71476436 -0.35969934
   1.4921379  -0.4625425   2.7611     -1.1006577   0.25040716 -0.39458036
   0.08884347 -1.0135698   0.42640516  2.9187      0.19973184 -1.1737592 ]], shape=(1, 18), dtype=float32)"
7,[12 3 4 6 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.1599066  -0.3449819   1.5643446  -0.14468274  0.24747907  3.        ], shape=(6,), dtype=float32)",8.0,[13 1 0 0 0 0 0 4 4 2 6 1 0 0 0 4 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.1599066  -0.3449819   1.5643446  -0.14468274  0.24747907 -0.46582738
   1.2896293  -0.05727364  2.5436115  -0.74988246  0.25042146 -0.4544889
  -0.16404451 -1.7442371   0.99757344  2.2189407  -0.15492874 -0.9098113 ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 4 4 2 6 1 0 0 0 4 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.6068175  -0.5368639   0.57053655  0.30820307 -0.13429464  3.        ], shape=(6,), dtype=float32)",0.1,[13 2 2 0 0 0 0 0 2 6 6 3 0 0 0 4 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.6068175  -0.5368639   0.57053655  0.30820307 -0.13429464 -0.04631454
   0.07178112  0.24746355  1.4907752  -0.85086966  0.5541267   0.44054008
  -0.4734475  -1.1970743   0.36586407  1.34779     0.31818375 -0.15300968]], shape=(1, 18), dtype=float32)"
9,[13 2 2 0 0 0 0 0 2 6 6 3 0 0 0 4 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.492975   -0.59932876  1.3505583   0.386899   -0.23579541 10.        ], shape=(6,), dtype=float32)",0.1,[13 3 2 6 0 0 0 0 3 0 3 1 0 0 0 4 0 0 0 0 0 0 0 0 11],False,"tf.Tensor(
[[ 1.492975   -0.59932876  1.3505583   0.386899   -0.23579541 -0.21773282
   0.814748   -0.1748691   1.8513043  -0.8239222   0.6339612  -0.1281076
  -0.0272944  -1.3618336   0.90426195  1.99128     0.24128205 -0.5592483 ]], shape=(1, 18), dtype=float32)"
10,[13 3 2 6 0 0 0 0 3 0 3 1 0 0 0 4 0 0 0 0 0 0 0 0 11],"tf.Tensor([ 1.2102344  -0.3935252   0.6907015  -0.3025058   0.44710565  3.        ], shape=(6,), dtype=float32)",-8.0,[14 1 0 0 0 0 0 2 6 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 11],True,"tf.Tensor(
[[ 1.2102344  -0.3935252   0.6907015  -0.3025058   0.44710565 -0.54269725
   0.74201685  0.36116785  2.153808   -0.8323754   0.311054    0.08563738
  -0.65513486 -1.7255561   0.46873093  1.8304025   0.27515247 -1.1546435 ]], shape=(1, 18), dtype=float32)"
11,[1 1 0 0 0 0 0 2 6 3 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 1 4],0.2,[1 2 2 6 0 0 0 0 1 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.2931626   0.29623312  0.41892934  0.16993278  0.45139048 -0.5182921
   0.13868347 -0.18267345  0.15700309 -0.5845404   0.5541387  -0.08488759
   0.5776832  -0.13806145  0.31231332  0.86885566  0.3132787  -0.48302022]], shape=(1, 18), dtype=float32)"
12,[1 2 2 6 0 0 0 0 1 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.3940579   0.37028632  0.67092854 -0.04903997  0.5286736  10.        ], shape=(6,), dtype=float32)",0.0,[1 3 2 6 0 0 0 0 5 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.3940579   0.37028632  0.67092854 -0.04903997  0.5286736  -0.8343807
   0.5650998  -0.24427645  0.6120503  -0.21137379  0.33589032 -0.29294553
   0.18429126 -0.16513783  0.19032493  1.2306305   0.21803613 -0.6589771 ]], shape=(1, 18), dtype=float32)"
13,[1 3 2 6 0 0 0 0 5 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.55303985  0.3091416   1.0648848   0.06569227  0.7777453  10.        ], shape=(6,), dtype=float32)",0.0,[2 1 0 0 0 0 0 2 6 3 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.55303985  0.3091416   1.0648848   0.06569227  0.7777453  -1.0175769
   0.47664237 -0.46768913  0.5973212  -0.6948247   0.597536   -0.58726966
   0.71689254 -0.39268956  0.2500583   1.9617015   0.36302102 -0.98624176]], shape=(1, 18), dtype=float32)"
