,0,1,2,3,4,5
0,[10 2 3 5 2 2 0 0 0 5 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],[0 0 0 0 1 3],0.0,[10 3 3 5 2 2 0 0 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.4931089   1.0512575   0.4575044   0.99484813  0.9268398   0.5173146
   0.19198531  0.8478825   0.8836199  -0.41578943  0.16683683  0.0088145
   1.1924353   0.19170278  0.6237128   0.89288354  1.2722893   0.3699633 ]], shape=(1, 18), dtype=float32)"
1,[10 3 3 5 2 2 0 0 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2998651   1.0646235   0.39361557  0.9874109   0.95969886 11.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 3 5 3 2 2 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.2998651   1.0646235   0.39361557  0.9874109   0.95969886  0.31785536
  -0.02177458  0.956121    0.6980197  -0.28750727  0.13170871 -0.11633857
   1.168053   -0.00388958  0.6984584   0.8645575   1.1684498   0.32035142]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 3 5 3 2 2 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.6420878  1.2592329  0.40348727 1.3120047  0.97001356 7.        ], shape=(6,), dtype=float32)",0.4,[11 2 6 6 4 1 0 0 0 1 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.6420878   1.2592329   0.40348727  1.3120047   0.97001356  0.32929856
  -0.17352512  1.0292411   0.68483156 -0.12988237  0.15813881 -0.011466
   1.4074452   0.12493978  0.96690327  1.0398616   1.176632    0.73384047]], shape=(1, 18), dtype=float32)"
3,[11 2 6 6 4 1 0 0 0 1 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.6674279 1.0697062 0.5248583 1.3503451 1.1819397 7.       ], shape=(6,), dtype=float32)",0.0,[11 3 6 6 4 1 0 0 0 5 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.6674279   1.0697062   0.5248583   1.3503451   1.1819397   0.4563867
  -0.117112    1.0623697   0.8221058  -0.24709097  0.14179403 -0.16610077
   1.3716588  -0.18050899  0.961309    1.3632443   1.1698916   0.6856498 ]], shape=(1, 18), dtype=float32)"
4,[11 3 6 6 4 1 0 0 0 5 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.9672017   1.195825    0.83514744  1.2511555   1.2068537  11.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 6 6 6 4 1 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.9672017   1.195825    0.83514744  1.2511555   1.2068537   0.64023405
   0.44913253  0.93157995  1.3956679  -0.29747698  0.21565756 -0.10147066
   1.4946826   0.25838122  0.9012253   1.2237865   1.5209169   0.46089667]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 6 6 6 4 1 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([2.1601338  1.3306537  0.44042277 1.69233    1.1702471  7.        ], shape=(6,), dtype=float32)",0.4,[12 2 3 6 5 4 0 0 0 4 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 2.1601338   1.3306537   0.44042277  1.69233     1.1702471   0.67853636
   0.35504857  1.0103028   1.1389301  -0.3102842   0.36268914  0.2564672
   1.5737268   0.3192377   1.144935    1.3036165   1.5274277   0.9925085 ]], shape=(1, 18), dtype=float32)"
6,[12 2 3 6 5 4 0 0 0 4 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.1845613  1.271737   0.7662675  1.6039312  1.0908332 10.       ], shape=(6,), dtype=float32)",0.0,[12 3 3 6 5 4 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 2.1845613   1.271737    0.7662675   1.6039312   1.0908332   0.54226166
  -0.06161838  1.2252183   1.1396248  -0.34025323  0.4898784  -0.0922255
   1.4152058  -0.09909864  1.0067277   1.5786383   1.3410535   0.77854806]], shape=(1, 18), dtype=float32)"
7,[12 3 3 6 5 4 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.9362496  1.0512102  0.6958527  1.4955931  1.1613363 10.       ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 3 6 1 5 4 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.9362496   1.0512102   0.6958527   1.4955931   1.1613363   0.576391
  -0.15561435  1.1418624   1.1111504  -0.32927737  0.33371708 -0.13448879
   1.3220065  -0.41304737  1.0754328   1.5904461   1.186098    0.7933281 ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 3 6 1 5 4 0 0 0 8 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.2369947  1.2786324  0.9952574  1.6969146  1.518378  10.       ], shape=(6,), dtype=float32)",0.5,[13 2 6 6 5 1 5 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 2.2369947   1.2786324   0.9952574   1.6969146   1.518378    0.5420957
   0.13705844  0.90508074  1.5436187   0.14948103  0.24207261 -0.24089164
   1.7250658   0.05219744  1.244267    1.7587695   1.0281087   1.1539218 ]], shape=(1, 18), dtype=float32)"
9,[13 2 6 6 5 1 5 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0],0.0,[13 3 6 6 5 1 5 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 2.5048735   1.2679574   0.96677923  2.0074725   1.2972544   0.7572649
  -0.215148    0.8914329   1.4492135  -0.12589893  0.49334142 -0.3368803
   1.6633384  -0.07640457  1.2075309   2.2117338   0.9801533   1.4007107 ]], shape=(1, 18), dtype=float32)"
