,0,1,2,3,4,5
0,[10 2 2 0 0 0 0 0 2 5 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2646862  -0.02687592  0.6196337   0.23215887  0.46672538  3.        ], shape=(6,), dtype=float32)",0.0,[10 3 2 0 0 0 0 0 6 3 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.2646862  -0.02687592  0.6196337   0.23215887  0.46672538  0.5426547
   0.88346094 -0.46534735  1.4567055  -0.98426956  0.04225667 -0.10029743
   0.49591     0.00924864  0.40001884  1.0759097   1.2480003  -0.5403832 ]], shape=(1, 18), dtype=float32)"
1,[10 3 2 0 0 0 0 0 6 3 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.39689     0.35170126  0.6116259   0.2857513   0.8066803  11.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 2 1 1 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.39689     0.35170126  0.6116259   0.2857513   0.8066803   0.23873281
   0.57513434 -0.7382619   1.26279    -1.1513549   0.02121108 -0.0175973
   0.5402281   0.28723478  0.5087221   1.2269288   1.3947321  -0.66268504]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 2 1 1 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 1 0 4],0.30000000000000004,[11 2 4 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.3275787   0.27661467  0.36525634  0.11566603  0.46227694  0.29387495
   0.16541164 -0.1134058   1.1589044  -0.65501964 -0.09192665  0.3866192
   0.22911614  0.06961507  0.29626495  1.2310042   0.48268658  0.00886628]], shape=(1, 18), dtype=float32)"
3,[11 2 4 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2534205   0.07881386  0.3250111   0.07771234  0.5898825  10.        ], shape=(6,), dtype=float32)",0.1,[11 3 4 2 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.2534205   0.07881386  0.3250111   0.07771234  0.5898825   0.22587474
   0.26239347 -0.03084354  0.9866923  -0.8371788  -0.27456146  0.39748177
   0.47208527 -0.2120845   0.08749572  1.5260054   0.3537333   0.169569  ]], shape=(1, 18), dtype=float32)"
4,[11 3 4 2 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor(
[ 1.1039709e+00 -4.1100446e-02  3.8613030e-01  9.2443591e-04
  6.4567512e-01  1.0000000e+01], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 6 4 2 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.1039709e+00 -4.1100446e-02  3.8613030e-01  9.2443591e-04
   6.4567512e-01  2.3796253e-01  2.7539045e-01 -1.0384584e-01
   1.1125432e+00 -9.3108779e-01 -1.8988006e-01  2.4383037e-01
   4.0546075e-01 -4.7620633e-01  1.0100037e-01  1.4351327e+00
   3.3868185e-01 -7.0684232e-02]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 6 4 2 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.7626296   0.86213607  0.40877628  0.3139962   0.9747364  11.        ], shape=(6,), dtype=float32)",0.2,[12 2 4 6 0 0 0 0 4 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.7626296   0.86213607  0.40877628  0.3139962   0.9747364   0.17281368
   0.1515666   0.22529902  1.0182968  -0.9099789   0.0757478   0.12008891
   1.0293524   0.36562315  0.45130828  0.93650895  1.0628438  -0.17092176]], shape=(1, 18), dtype=float32)"
6,[12 2 4 6 0 0 0 0 4 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4827033   0.27294195  0.60383403 -0.03436041  0.93868047 10.        ], shape=(6,), dtype=float32)",0.0,[12 3 4 6 0 0 0 0 3 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.4827033   0.27294195  0.60383403 -0.03436041  0.93868047  0.25224194
   0.78315955 -0.65018857  1.7141848  -1.1782851  -0.2729612  -0.03444372
   0.67558306 -0.0720862   0.11543423  2.2541223   0.75600606 -0.39846006]], shape=(1, 18), dtype=float32)"
7,[12 3 4 6 0 0 0 0 3 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 1 1 1],0.0,[13 1 0 0 0 0 0 4 3 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.5008473   0.02417501  0.8601337  -0.11330701  0.63673145  0.22955811
   1.07122    -1.103017    2.0392172  -1.1516153  -0.14759034 -0.09640057
   0.3173991  -0.06165294  0.33142152  2.1889381   0.8676254  -0.6811891 ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 4 3 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([1.8417697  0.8586927  0.36061215 0.11815552 0.778723   3.        ], shape=(6,), dtype=float32)",0.1,[13 2 3 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.8417697   0.8586927   0.36061215  0.11815552  0.778723    0.466754
   0.39754534 -0.10533848  1.631382   -0.9096879  -0.154724    0.24970736
   0.43073463  0.66619015  0.58871084  1.041726    1.1487674  -0.41928554]], shape=(1, 18), dtype=float32)"
9,[13 2 3 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3601576  -0.15615763  0.6890554   0.2105066   0.8058078  10.        ], shape=(6,), dtype=float32)",0.0,[13 3 3 0 0 0 0 0 1 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 1.3601576  -0.15615763  0.6890554   0.2105066   0.8058078   0.80965745
   0.9677013  -0.82579577  1.4985055  -1.3706458  -0.23162714  0.02907677
   0.8830983  -0.02429746  0.22248664  1.5748868   1.0724355  -0.18841045]], shape=(1, 18), dtype=float32)"
10,[13 3 3 0 0 0 0 0 1 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4647367  -0.09720685  0.76797205  0.03686994  0.4177333   3.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 3 6 4 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0],True,"tf.Tensor(
[[ 1.4647367  -0.09720685  0.76797205  0.03686994  0.4177333   0.66939616
   0.72593766 -0.7088414   1.7110918  -1.1285709  -0.14416695  0.08700845
   0.38902995 -0.03461109  0.36488333  1.4045883   0.9360128  -0.38493043]], shape=(1, 18), dtype=float32)"
11,[1 1 0 0 0 0 0 5 5 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([0.6890725  0.6440968  0.31399754 0.36444953 0.46145692 7.        ], shape=(6,), dtype=float32)",0.0,[1 2 0 0 0 0 0 2 1 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.6890725   0.6440968   0.31399754  0.36444953  0.46145692 -0.5507605
  -0.48289385  0.44202784 -0.10982893 -0.6110102   0.33370394 -0.26317516
   0.5840049  -0.30900466  0.3572532   0.56360286  0.4609814  -0.3620654 ]], shape=(1, 18), dtype=float32)"
12,[1 2 0 0 0 0 0 2 1 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.2742816   0.17067753  0.3593391  -0.15789324  0.24503304  3.        ], shape=(6,), dtype=float32)",0.0,[1 3 0 0 0 0 0 1 3 3 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[ 0.2742816   0.17067753  0.3593391  -0.15789324  0.24503304  0.10873263
   0.45960364 -0.5840252   0.7884349  -0.69103026  0.16046302  0.24760772
   0.28299618  0.08005058  0.34004426  0.4184135   0.5816622  -0.56611717]], shape=(1, 18), dtype=float32)"
