,0,1,2,3,4,5
0,[10 2 3 1 5 1 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.6133204  1.4770745  1.3686719  2.6966786  1.6320913 10.       ], shape=(6,), dtype=float32)",0.0,[10 3 3 1 5 1 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[2.6133204  1.4770745  1.3686719  2.6966786  1.6320913  1.7245662
  1.4500161  1.8245547  2.2268286  1.164793   1.9803268  0.9817796
  2.439977   0.56724745 2.8422952  3.2068439  1.7308556  3.0249429 ]], shape=(1, 18), dtype=float32)"
1,[10 3 3 1 5 1 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.6989155  1.5491396  1.4719537  2.7183352  1.716181  10.       ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 3 1 5 1 4 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[2.6989155  1.5491396  1.4719537  2.7183352  1.716181   1.7300669
  1.4863725  1.894233   2.327917   1.2045199  2.064256   1.0293401
  2.5088882  0.62334716 2.8957381  3.2908585  1.7543218  3.0516973 ]], shape=(1, 18), dtype=float32)"
2,[11 1 0 0 0 0 0 3 1 5 1 4 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.664685   1.741842   1.4204967  2.0789325  2.1033082 11.       ], shape=(6,), dtype=float32)",0.5,[11 2 6 5 2 3 6 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[2.664685   1.741842   1.4204967  2.0789325  2.1033082  2.229426
  2.751881   2.0182967  2.4901457  0.77739286 1.5422208  1.3009602
  3.054492   1.943031   2.8264089  2.4468117  3.139774   2.0435092 ]], shape=(1, 18), dtype=float32)"
3,[11 2 6 5 2 3 6 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 3.1577117  2.3426588  1.8630522  3.058517   2.82981   10.       ], shape=(6,), dtype=float32)",0.0,[11 3 6 5 2 3 6 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.1577117 2.3426588 1.8630522 3.058517  2.82981   2.1095662 2.2281337
  2.2161267 2.991341  1.5290531 2.2232435 1.2522509 3.6063511 1.4269652
  3.5325181 3.60809   2.8187487 3.3004732]], shape=(1, 18), dtype=float32)"
4,[11 3 6 5 2 3 6 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 3.2106607  2.390634   1.9661943  3.1031873  2.8949049 10.       ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 6 5 2 3 6 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.2106607 2.390634  1.9661943 3.1031873 2.8949049 2.129387  2.295514
  2.2649884 3.1002252 1.5781809 2.2878325 1.244988  3.6821258 1.4417319
  3.59768   3.6897602 2.8371227 3.3408413]], shape=(1, 18), dtype=float32)"
5,[12 1 0 0 0 0 0 6 5 2 3 6 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 1  0  1  0  1 10],0.30000000000000004,[12 2 3 5 3 0 0 0 2 0 5 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.2375367 2.5372427 1.7452875 2.687296  2.870072  2.5908265 3.649865
  2.9242704 3.0178564 1.0891457 2.4456446 1.6705958 3.8471396 2.7838483
  3.9309154 3.3355498 3.742505  2.5943604]], shape=(1, 18), dtype=float32)"
6,[12 2 3 5 3 0 0 0 2 0 5 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 3.2485683  1.708576   1.8288401  2.8319082  2.128539  10.       ], shape=(6,), dtype=float32)",0.2,[12 3 3 5 3 2 5 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.2485683 1.708576  1.8288401 2.8319082 2.128539  2.023844  2.0887363
  2.2964926 2.8764288 1.518769  2.1076074 1.6518363 3.0241761 0.9521328
  3.4255526 3.7890258 2.271178  3.4808748]], shape=(1, 18), dtype=float32)"
7,[12 3 3 5 3 2 5 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 3.07439    1.8445003  1.7981611  2.8188014  2.1200407 10.       ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 3 5 5 2 3 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.07439    1.8445003  1.7981611  2.8188014  2.1200407  2.1982067
  1.8641709  2.1165123  3.0541353  1.3777763  2.1724534  1.2299731
  2.9217992  0.92802715 3.217673   3.3872604  2.1657336  3.27868   ]], shape=(1, 18), dtype=float32)"
8,[13 1 0 0 0 0 0 3 5 5 2 3 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([3.0812197 1.8351914 1.6125089 2.8774257 2.7306979 1.       ], shape=(6,), dtype=float32)",0.5,[13 2 2 3 5 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.0812197 1.8351914 1.6125089 2.8774257 2.7306979 2.666931  3.9128408
  2.3871047 2.9474492 0.7456882 2.2538893 1.584253  3.7120986 2.6327708
  3.2502456 3.200096  3.7137566 2.5334013]], shape=(1, 18), dtype=float32)"
9,[13 2 2 3 5 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 3.1271145  1.4792753  1.7694588  3.0883317  1.8034847 10.       ], shape=(6,), dtype=float32)",0.0,[13 3 2 3 5 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False,"tf.Tensor(
[[3.1271145  1.4792753  1.7694588  3.0883317  1.8034847  2.141434
  2.1649868  2.41703    2.7406847  1.2807527  2.4745045  1.554617
  2.836993   0.72708094 3.3726795  3.7168717  2.1192698  3.5356445 ]], shape=(1, 18), dtype=float32)"
